Unnamed: 0,seqid,from_soil,Up0,Up1,Up2,Up3,Up4,Up5,Up6,Up7,Up8,Up9,Up10,Up11,id,status,prot_name,taxidstr,taxid,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,group4,group8,ra_inf_g4,ra_inf_g8,dnra_pathway_present,denitrifier_pathway_present,metabolic_potential,genes_found_dnra,genes_found_denitrifier
5693,A0A2N9Y2A6|unreviewed|nitrate,False,-0.0583446686625143,-0.0052547889176216,0.0067967701495946,-0.0186734334675445,-0.0114830134325022,-0.0003996067258448,0.0212702457621011,-0.0023900165735734,-0.0130659345939966,-0.0039060182086137,0.0273970479698624,-0.0277303120694768,A0A2N9Y2A6,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5694,A0ABD7YZ21|unreviewed|Nitrate,False,-0.0583396239177418,-0.0052295422633268,0.0067632262470834,-0.0186944903070689,-0.0114532662131671,-0.0003602996803145,0.0212832964994991,-0.0023570565476515,-0.0130792151324021,-0.0038968245409069,0.0274371681915747,-0.0276912493147588,A0ABD7YZ21,unreviewed,nitrate reductase subunit alpha,taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5695,A0A2N9X5S5|unreviewed|nitrate,False,-0.0585790655554446,-0.0051143776577167,0.0067486864389522,-0.0186563250864249,-0.0114884229416323,-0.0001622308831581,0.0212815034579323,-0.0022341325359449,-0.0134581091668395,-0.0037225131422061,0.0272457329076622,-0.0276874832258158,A0A2N9X5S5,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5696,A0A836MRE7|unreviewed|nitrate,False,-0.0584797858291362,-0.0051977598908872,0.0067222114568242,-0.0185424643279297,-0.0115582528831099,-0.0005137534493647,0.0212583684575132,-0.0023078576416864,-0.0134405771422266,-0.0040075024678423,0.0276567617445217,-0.0276053953807634,A0A836MRE7,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5697,A0A2N9XLZ8|unreviewed|nitrate,False,-0.0586608858160977,-0.0051311313331073,0.0066929321290549,-0.0185864262205525,-0.0114747815752575,-0.0002710414411945,0.0212046483845522,-0.0022099883136894,-0.0134741409326756,-0.0038575199125981,0.0274060351570123,-0.0275434566043515,A0A2N9XLZ8,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5698,A0A2N9XQY9|unreviewed|nitrate,False,-0.0586525892799059,-0.0051323271187233,0.0066875355235676,-0.0185897283611489,-0.01147375674873,-0.0002720557050437,0.0212060776016348,-0.0022083978042864,-0.013479043687289,-0.0038620851760582,0.0274105659333268,-0.0275494727467164,A0A2N9XQY9,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5699,A0A855FQB8|unreviewed|nitrate,False,-0.0584501771251437,-0.0051658292965635,0.0067668278568663,-0.0185467979852916,-0.0115123139337149,-0.000832474638282,0.0212717931300926,-0.0021642125888992,-0.0134558942757108,-0.0039720361882487,0.0276557239961482,-0.0276875830997454,A0A855FQB8,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5700,A0A2N9WSH1|unreviewed|nitrate,False,-0.0585929691493507,-0.0051491181353388,0.006758667541253,-0.0185998280146757,-0.0114981382212514,-0.0006200661558201,0.0212372424680597,-0.0021760778320948,-0.0135070501525064,-0.0038474943244094,0.0273952246198277,-0.0276534108950637,A0A2N9WSH1,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5701,A0A2N9XTF5|unreviewed|nitrate,False,-0.0585826794546092,-0.0051373735742211,0.0067641409242342,-0.0186053658393374,-0.0115016029844186,-0.0006628670841916,0.0212421412015344,-0.0021739259624053,-0.01350995543169,-0.0038654152712553,0.0274043321101198,-0.0276607006125717,A0A2N9XTF5,unreviewed,nitrate reductase (quinone),taxID:1196083,1196083.0,Snodgrassella alvi,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Neisseriales; Neisseriaceae; Snodgrassella,,,,,False,False,neither,,
5702,A0A5C7G2Y9|unreviewed|nitrate,False,-0.059110369776591,-0.0051408268619192,0.0086688232399548,-0.0192661734280952,-0.010547799441359,-0.0020973778542754,0.0229879609044579,-0.0014019789844434,-0.012249191409571,-0.0083114565092466,0.0235447866813975,-0.025365660828296,A0A5C7G2Y9,unreviewed,nitrate reductase (quinone),taxID:2603288,2603288.0,Massilia arenae,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia arenae,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia,,,,,True,False,dnra,nirB,
5703,A0A085FTZ6|unreviewed|nitrate,False,-0.0586447157079152,-0.0052038596853062,0.0072299020761097,-0.0191527509976206,-0.0097155423499582,-0.0015316664585119,0.0228876025273348,-0.0020028851366281,-0.0137515943417978,-0.0049100783687131,0.0245842974409225,-0.0267465523325671,A0A085FTZ6,unreviewed,nitrate reductase (quinone),taxID:1502852,1502852.0,Massilia sp. LC238,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. LC238,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia; unclassified Massilia,,,,,True,False,dnra,nirB,
5704,A0A7X3FYG8|unreviewed|nitrate,False,-0.0601918321268325,-0.0052169820862552,0.0081003591494829,-0.0192176096764402,-0.0106453800557936,-0.0011135192846289,0.0229476066901911,-0.0017351223083745,-0.0127452130940405,-0.0081206491269335,0.0219484600386821,-0.0251611167662911,A0A7X3FYG8,unreviewed,nitrate reductase (quinone),taxID:2683234,2683234.0,Massilia cellulosiltytica,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia cellulosiltytica,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia,,,,,True,True,both,nirB,nirK
5705,Soil6.scaffold_312871021_c1_4,True,-0.0598829329171786,-0.0054702201835402,0.0083169334441025,-0.0193827833673285,-0.0105464940575827,-0.0017850309309356,0.0231892033199097,-0.0017219515307226,-0.0131809490574366,-0.0075111213739954,0.0219539724682324,-0.0247897841884629,,,,,,,,,,,,,,,,,1.0,2.0,0.878317,0.78583,False,False,neither,,
5706,A0A7W5BCK5|unreviewed|nitrate,False,-0.0590806663087552,-0.0046735917640812,0.0076952406072819,-0.0189207994595767,-0.0097460801864861,-0.0019931284408721,0.0226879094169459,-0.0007815121549893,-0.0098573735332161,-0.0073935178174229,0.0232324928055865,-0.0286763126323366,A0A7W5BCK5,unreviewed,nitrate reductase (quinone),taxID:1715466,1715466.0,Pseudoduganella violacea,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella violacea,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,True,both,nirB,"nirK,nosZ"
5707,A0A0K1JTV6|unreviewed|nitrate,False,-0.0590210641347576,-0.0046657403031128,0.0074287777231005,-0.0188921560735663,-0.0098377094474876,-0.0019471994867507,0.0226072779598174,-0.0010201464583882,-0.0103958434143396,-0.0073538677294223,0.0240053362564375,-0.028702537884477,A0A0K1JTV6,unreviewed,nitrate reductase (quinone),taxID:1678028,1678028.0,Massilia sp. NR 4-1,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia; unclassified Massilia,,,,,True,True,both,nirB,"nirK,nosZ"
5708,A0A7Y6QPM7|unreviewed|nitrate,False,-0.0587921244491699,-0.0047376566715705,0.0075661807703737,-0.0189518577878508,-0.0105231676566417,-0.0020286423294987,0.0225750914948038,-0.0010365478605993,-0.010642011086819,-0.007651689799067,0.0240511719309487,-0.0290080055916636,A0A7Y6QPM7,unreviewed,nitrate reductase (quinone),taxID:2744470,2744470.0,Massilia sp. BJB1822,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. BJB1822,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia; unclassified Massilia,,,,,True,True,both,nirB,"nirK,nosZ"
5709,A0A2R4CC12|unreviewed|nitrate,False,-0.0585581659893315,-0.0048503171447707,0.0064393174812003,-0.0194781197511074,-0.0105740419280947,-0.0007432336949048,0.0224616881405223,-0.0009528642506847,-0.010863105576868,-0.0072833247941987,0.0250132488456313,-0.0280805048561371,A0A2R4CC12,unreviewed,nitrate reductase (quinone),taxID:2072590,2072590.0,Pseudoduganella armeniaca,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella armeniaca,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,True,both,nirB,"nirK,nosZ"
5710,A0A7U5XWK8|unreviewed|nitrate,False,-0.0592074964645017,-0.004805077116752,0.0065632251674844,-0.0193169678321964,-0.0104639257000484,-0.0006638293486031,0.0223854483123383,-0.0009369035345916,-0.0110188623315885,-0.0074015603109175,0.0244740579607395,-0.0274181390230715,A0A7U5XWK8,unreviewed,nitrate reductase (quinone),taxID:1593482,1593482.0,Massilia sp. YMA4,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. YMA4,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Massilia; unclassified Massilia,,,,,True,True,both,nirB,"nirK,nosZ"
5711,A0A6I3STJ5|unreviewed|nitrate,False,-0.0589297347851474,-0.0049884293276888,0.0067250940289272,-0.0191011494411761,-0.0105295969917059,-0.0004629734382596,0.0224744187357788,-0.0013325926737834,-0.0116745442732163,-0.0064823746032492,0.0254374863403463,-0.0274006571356705,A0A6I3STJ5,unreviewed,nitrate reductase (quinone),taxID:1949069,1949069.0,Pseudoduganella buxea,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella buxea,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,False,dnra,nirB,
5712,A0A411WXS0|unreviewed|nitrate,False,-0.0585144095526471,-0.0049137824057294,0.0070230041337401,-0.0192541451718839,-0.0113634628567881,-0.0007926538448874,0.022491952035305,-0.0007799738088285,-0.0118502279391377,-0.0074025922031386,0.0247588151267192,-0.0281292210351752,A0A411WXS0,unreviewed,nitrate reductase (quinone),taxID:321983,321983.0,Pseudoduganella albidiflava,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella albidiflava,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,False,dnra,nirB,
5713,A0A562PBF7|unreviewed|nitrate,False,-0.0584872889667492,-0.0050339473689469,0.0073620472988391,-0.0196740397879244,-0.0116759988447242,-0.0009525283346105,0.0227262110262119,-0.0010977873893888,-0.012993995773168,-0.007528099014227,0.023996824142411,-0.0274632824572465,A0A562PBF7,unreviewed,nitrate reductase (quinone),taxID:871742,871742.0,Pseudoduganella flava,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella flava,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,True,both,nirB,"nirK,nosZ"
5714,A0A7X2IL26|unreviewed|nitrate,False,-0.0588765850557814,-0.0055660397105649,0.0074315589961257,-0.0194671257307257,-0.0109481772268543,-0.0024182657959536,0.0227589225056916,-0.0019861058524174,-0.0129189316100012,-0.0092764486439324,0.0233325740438802,-0.026973211382661,A0A7X2IL26,unreviewed,nitrate reductase (quinone),taxID:2666085,2666085.0,Pseudoduganella rivuli,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella rivuli,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Pseudoduganella,,,,,True,False,dnra,nirB,
5715,A0A6L6PHS3|unreviewed|nitrate,False,-0.0590824521481897,-0.0053943220389015,0.0069029914401832,-0.0194187554700128,-0.0106200847475351,-0.000890039369712,0.0224187992692266,-0.0015721790629565,-0.0114210140327774,-0.0069840791871006,0.0242619458215181,-0.0276450666688156,A0A6L6PHS3,unreviewed,nitrate reductase (quinone),taxID:551988,551988.0,Duganella radicis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella radicis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella,,,,,True,True,both,nirB,nirK
5716,A0A6L8KN12|unreviewed|nitrate,False,-0.0593670615586261,-0.0054185735425535,0.0071330574376998,-0.0194391716843653,-0.0106529711928025,-0.0012504823990419,0.0224901973831529,-0.0015910624301631,-0.0120333525804238,-0.0069713027852234,0.0234537663749267,-0.0270419386762033,A0A6L8KN12,unreviewed,nitrate reductase (quinone),taxID:2692172,2692172.0,Duganella sp. CY15W,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella sp. CY15W,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella; unclassified Duganella,,,,,True,True,both,nirB,nirK
5717,A0A6I2L796|unreviewed|nitrate,False,-0.0584616546283888,-0.0052314414466742,0.0070075705548183,-0.0196993435218987,-0.0108203259213319,-0.0005935502389178,0.0227961452032344,-0.0010427025722228,-0.0117790305709258,-0.0070046956343972,0.0235293596175797,-0.0276062183286118,A0A6I2L796,unreviewed,nitrate reductase (quinone),taxID:2666084,2666084.0,Duganella guangzhouensis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella guangzhouensis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella,,,,,True,True,both,nirB,nirK
5718,A0A1G7U4C6|unreviewed|nitrate,False,-0.0590418349870007,-0.0056439226181746,0.0069675112151177,-0.019406892516144,-0.0102715241416599,-0.000955958166215,0.0224654653312634,-0.0015471772549128,-0.010699833213633,-0.006995311600785,0.02369597988785,-0.027665306540805,A0A1G7U4C6,unreviewed,nitrate reductase (quinone),taxID:1855290,1855290.0,Duganella sp. OV458,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella sp. OV458,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella; unclassified Duganella,,,,,True,True,both,nirB,"nirK,nosZ"
5719,A0A6L8MRD1|unreviewed|nitrate,False,-0.0589851090008453,-0.0055681856469625,0.0069184260523271,-0.0193297965248135,-0.0101061219181692,-0.001041887212121,0.0226411229128975,-0.0015685884917611,-0.0102571605131636,-0.0072847273361921,0.0238540034738367,-0.0277163387420273,A0A6L8MRD1,unreviewed,nitrate reductase (quinone),taxID:2692173,2692173.0,Duganella lactea,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella lactea,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella,,,,,True,True,both,nirB,"nirK,nosZ"
5720,A0A6L5QK85|unreviewed|nitrate,False,-0.0587999995291858,-0.0054248666109292,0.0067073378895873,-0.0196336853877499,-0.0105880755531985,-0.0007115993023507,0.0226970646900873,-0.0017552655572902,-0.0119195010950572,-0.0069791695168731,0.0246338754291581,-0.0274259416409033,A0A6L5QK85,unreviewed,nitrate reductase (quinone),taxID:2666082,2666082.0,Duganella aquatilis,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella aquatilis,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella,,,,,True,False,dnra,nirB,
5721,A0A7X4H0Y7|unreviewed|nitrate,False,-0.0584610493459502,-0.0054880502812983,0.0070732206772632,-0.0197061840955109,-0.0105641966593308,-0.0009229075934257,0.0227237086155431,-0.0018448106537325,-0.011641002301036,-0.0074192486514415,0.0241575548911762,-0.0274411106386303,A0A7X4H0Y7,unreviewed,nitrate reductase (quinone),taxID:2692170,2692170.0,Duganella margarita,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella margarita,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Duganella,,,,,True,True,both,nirB,nirK
5722,A0A1I4SVX1|unreviewed|nitrate,False,-0.058073706160792,-0.0050030520840504,0.0065621915619633,-0.0199472093863147,-0.010530418828064,-0.0009379005959903,0.0227504890775834,-0.0011969861264801,-0.0119584128954785,-0.0070340604764714,0.0243757589005593,-0.0281564592414675,A0A1I4SVX1,unreviewed,nitrate reductase (quinone),taxID:758825,758825.0,Rugamonas rubra,species,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas,Rugamonas rubra,cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Telluria group; Rugamonas,,,,,True,True,both,nirB,"nirK,nosZ"
